"PremisesPostCode","Liberal.National.Coalition.Votes","Australian.Labor.Party.Votes","TotalVotes","Electorate","PartyAb","PartyGrouping","LaborMargin","State..Territory1","Statistical.Area.Level.4..SA4.2","Individuals.no.","Taxable.income.or.loss4.no.","Taxable.income.or.loss4..","Salary.or.wages.no.","Salary.or.wages..","HELP.debt.balance.no.","HELP.debt.balance..","Average.HELP.debt","HecsPostcodeShare","Average.Income","Average.Salary","Average.HECS.Average.Salary"
4070,4079,3307,7386,"Ryan","GRN","Greens",-5.22610343893854,"QLD","Brisbane - West",7570,7477,595595282,6085,487634070,1466,37179516,25361.1978171896,19.3659180977543,79656.9856894476,80137.0698438784,0.316472736856961
4073,732,922,1654,"Oxley","ALP","Labor",5.74365175332527,"QLD","Brisbane - West",5831,5765,500540251,4622,397571001,1017,29610568,29115.6027531957,17.4412622191734,86823.9810928014,86017.0923842492,0.338486246700046
4074,6698,8200,14898,"Oxley","ALP","Labor",5.04094509330112,"QLD","Brisbane - West",15484,15324,1144988100,12148,919565827,2983,81770965,27412.3248407643,19.2650477912684,74718.6178543461,75696.8905992756,0.362132772214909
4075,3486,4956,8442,"Moreton","ALP","Labor",8.70646766169154,"QLD","Brisbane - West",16007,15847,1416399620,13026,1098846278,3758,105180003,27988.2924427887,23.4772287124383,89379.6693380451,84357.920927376,0.33178025412556
4076,560,1214,1774,"Oxley","ALP","Labor",18.4329199549042,"QLD","Ipswich",2961,2929,167726386,2482,144645217,610,16977552,27832.0524590164,20.6011482607227,57264.0443837487,58277.6861402095,0.477576484283464
4077,6183,12177,18360,"Oxley","ALP","Labor",16.3235294117647,"QLD","Ipswich",19084,18784,956800677,15965,825730372,3783,98716997,26094.8974358974,19.8228882833787,50937.003673339,51721.2885687441,0.504529143762805
4078,2212,3970,6182,"Oxley","ALP","Labor",14.2186994500162,"QLD","Ipswich",15815,15606,950865227,13421,846390899,3007,77584718,25801.3694712338,19.0135946885868,60929.4647571447,63064.6672379107,0.409125594429896
4101,4058,9920,13978,"Griffith","GRN","Greens",20.9686650450708,"QLD","Brisbane Inner City",24091,23736,1964847355,20141,1485097417,6135,188984588,30804.3338223309,25.4659416379561,82779.2111139198,73735.0388262748,0.417770632696189
4102,708,1882,2590,"Griffith","GRN","Greens",22.6640926640927,"QLD","Brisbane - South",7858,7747,516888762,6870,435226580,2397,78001662,32541.3692115144,30.5039450241792,66721.1516716148,63351.7583697234,0.513661657528141
4103,1013,2697,3710,"Moreton","ALP","Labor",22.6954177897574,"QLD","Brisbane - South",10253,10140,741279281,8808,615512523,3256,100505586,30867.808968059,31.7565590558861,73104.465581854,69881.0766348774,0.441719138492107
4104,692,879,1571,"Moreton","ALP","Labor",5.95162316995545,"QLD","Brisbane - South",4847,4796,453033655,3775,300212896,1299,35986587,27703.3002309469,26.8000825252734,94460.7287322769,79526.5949668874,0.348352651619018
4105,1464,3511,4975,"Moreton","ALP","Labor",20.572864321608,"QLD","Brisbane - South",9135,9048,739884577,7659,578917597,2460,71478267,29056.206097561,26.9293924466338,81773.2733200707,75586.577490534,0.384409601045897
4107,5560,7777,13337,"Moreton","ALP","Labor",8.31146434730449,"QLD","Brisbane - South",4334,4285,300955140,3724,265185570,999,28329567,28357.9249249249,23.0502999538533,70234.5717619603,71209.8737916219,0.398230237114412
4108,442,705,1147,"Moreton","ALP","Labor",11.4646904969486,"QLD","Brisbane - South",4177,4110,231434501,3507,199209621,733,20587172,28086.1828103684,17.54847977017,56310.09756691,56803.4277159966,0.494445211137477
4109,3073,3840,6913,"Moreton","ALP","Labor",5.5475191667872,"QLD","Brisbane - South",24954,24488,1374725986,18416,1012061549,3749,110381611,29442.9477193918,15.0236435040474,56138.7612708265,54955.5576129453,0.535759238888267
4110,1182,2068,3250,"Moreton","ALP","Labor",13.6307692307692,"QLD","Brisbane - South",10721,10574,633004337,9186,565752536,1989,53843997,27070.8883861237,18.5523738457233,59864.2270663893,61588.5625952537,0.439544084898158
4112,764,1368,2132,"Moreton","ALP","Labor",14.1651031894934,"QLD","Brisbane - South",5122,5024,319611214,3876,255813327,1025,31586797,30816.3873170732,20.0117141741507,63616.8817675159,65999.310371517,0.466919838155952
4113,2695,3527,6222,"Moreton","ALP","Labor",6.68595306975249,"QLD","Brisbane - South",19045,18696,1093144007,14687,872621381,3103,92235530,29724.6310022559,16.2929902861643,58469.4055947796,59414.5421801593,0.500292182882157
4114,1164,2762,3926,"Rankin","ALP","Labor",20.3515028018339,"QLD","Logan - Beaudesert",14027,13740,611446567,11551,527342963,2172,51329091,23632.1781767956,15.4844228986954,44501.2057496361,45653.4467145702,0.517642804157729
4115,1566,1952,3518,"Rankin","ALP","Labor",5.48607163160887,"QLD","Brisbane - South",12670,12508,761222336,10511,668982230,2058,53501133,25996.6632653061,16.2430939226519,60858.8372241765,63645.9166587385,0.408457676942529
4116,1992,3065,5057,"Rankin","ALP","Labor",10.6090567530156,"QLD","Brisbane - South",17164,16857,1012330969,13381,822260081,2726,78272680,28713.3822450477,15.8820787695176,60054.0409918728,61449.8229579254,0.467265499930044
4117,354,854,1208,"Rankin","ALP","Labor",20.6953642384106,"QLD","Logan - Beaudesert",1499,1473,86485967,1273,76224646,255,7231165,28357.5098039216,17.0113408939293,58714.1663272234,59877.9622937942,0.473588424148171
4118,10430,12833,23263,"Rankin","ALP","Labor",5.16485406009542,"QLD","Logan - Beaudesert",19353,19103,1100553126,16423,967328640,2881,69042065,23964.6181881291,14.8865808918514,57611.5335811129,58900.8488095963,0.406863715421105
4120,461,1104,1565,"Griffith","GRN","Greens",20.5431309904153,"QLD","Brisbane - South",7314,7245,561984020,6349,468643391,2163,67974916,31426.2209893666,29.5734208367514,77568.5327812284,73813.7330288234,0.42575032720666
4121,3182,5133,8315,"Griffith","GRN","Greens",11.7318099819603,"QLD","Brisbane - South",16609,16470,1492891548,13803,1162126107,3703,99902638,26978.8382392655,22.2951411885123,90643.0812386157,84193.7337535318,0.320437603091023
4122,12686,12057,24743,"Bonner","LNP","Coalition",-1.27106656428081,"QLD","Brisbane - South",29130,28781,1944760692,23825,1644197504,5837,156990475,26895.7469590543,20.0377617576382,67570.9910010076,69011.4377334732,0.389728831080545
4123,2215,2287,4502,"Rankin","ALP","Labor",0.799644602398928,"QLD","Logan - Beaudesert",14425,14212,994765561,11692,789463317,2418,61025136,25237.8560794045,16.7625649913345,69994.7622431748,67521.6658398905,0.373774191816435
4124,2898,2748,5646,"Wright","LNP","Coalition",-1.32837407013815,"QLD","Logan - Beaudesert",14893,14689,934455234,12686,806903305,2207,49218102,22300.907113729,14.8190425031894,63615.9870651508,63605.8099479741,0.350611164797208
4125,1026,874,1900,"Forde","LNP","Coalition",-4,"QLD","Logan - Beaudesert",8551,8420,468542445,7139,407608610,1214,28922600,23824.2174629325,14.1971699216466,55646.3711401425,57096.0372601205,0.417265691389283
4127,12971,15630,28601,"Rankin","ALP","Labor",4.64843886577393,"QLD","Logan - Beaudesert",15913,15711,964072819,13026,810113241,2659,64357380,24203.6028582174,16.7096084961981,61362.9189103176,62192.0191156149,0.389175382989623
4128,4127,3345,7472,"Forde","LNP","Coalition",-5.23286937901499,"QLD","Logan - Beaudesert",10708,10580,705888324,8965,611827303,1818,43187966,23755.7568756876,16.9779604034367,66719.1232514178,68246.2133853876,0.348089010324109
